"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2016",53.085728,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2017",52.04673,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2018",50.189827,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2019",47.824013,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2020",44.603264,
"PRT","EDUADULT","BUPPSRY","PC_25_64","A","2021",40.549065,
"PRT","EDUADULT","TRY","PC_25_64","A","2010",15.445285,
"PRT","EDUADULT","TRY","PC_25_64","A","2011",17.25703,
"PRT","EDUADULT","TRY","PC_25_64","A","2012",18.534111,
"PRT","EDUADULT","TRY","PC_25_64","A","2013",19.307142,
"PRT","EDUADULT","TRY","PC_25_64","A","2014",21.7169,
"PRT","EDUADULT","TRY","PC_25_64","A","2015",22.857506,
"PRT","EDUADULT","TRY","PC_25_64","A","2016",23.855154,
"PRT","EDUADULT","TRY","PC_25_64","A","2017",24.039421,
"PRT","EDUADULT","TRY","PC_25_64","A","2018",24.984337,
"PRT","EDUADULT","TRY","PC_25_64","A","2019",26.284128,
"PRT","EDUADULT","TRY","PC_25_64","A","2020",28.164339,
"PRT","EDUADULT","TRY","PC_25_64","A","2021",31.08424,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2010",16.472258,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2011",17.770487,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2012",19.095991,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2013",20.740372,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2014",21.563595,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2015",22.26543,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2016",23.05912,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2017",23.913849,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2018",24.825838,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2019",25.891859,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2020",27.232395,
"PRT","EDUADULT","UPPSRY","PC_25_64","A","2021",28.366695,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2010",9.034791,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2011",8.7385187,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2012",8.2851295,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2013",8.2006197,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2014",9.1611462,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2015",8.7147398,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2016",8.2509651,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2017",8.6990681,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2018",8.4211197,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2019",8.7892141,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2020",7.5463114,
"SVK","EDUADULT","BUPPSRY","PC_25_64","A","2021",6.8340263,
"SVK","EDUADULT","TRY","PC_25_64","A","2010",17.327984,
"SVK","EDUADULT","TRY","PC_25_64","A","2011",18.617317,
"SVK","EDUADULT","TRY","PC_25_64","A","2012",18.979084,
"SVK","EDUADULT","TRY","PC_25_64","A","2013",19.87734,
"SVK","EDUADULT","TRY","PC_25_64","A","2014",20.379578,
"SVK","EDUADULT","TRY","PC_25_64","A","2015",21.149881,
"SVK","EDUADULT","TRY","PC_25_64","A","2016",21.979519,
"SVK","EDUADULT","TRY","PC_25_64","A","2017",23.095415,
"SVK","EDUADULT","TRY","PC_25_64","A","2018",24.58342,
"SVK","EDUADULT","TRY","PC_25_64","A","2019",25.786274,
"SVK","EDUADULT","TRY","PC_25_64","A","2020",26.773348,
"SVK","EDUADULT","TRY","PC_25_64","A","2021",27.911043,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2010",73.63723,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2011",72.644165,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2012",72.735786,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2013",71.922043,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2014",70.459274,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2015",70.135376,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2016",69.769516,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2017",68.205521,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2018",66.995461,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2019",65.424515,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2020",65.680344,
"SVK","EDUADULT","UPPSRY","PC_25_64","A","2021",65.254929,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2010",47.127037,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2011",45.960678,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2012",45.344112,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2013",44.545616,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2014",43.382374,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2015",42.565994,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2016",41.726074,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2017",40.925529,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2018",39.884182,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2019",38.685894,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2020",37.134796,
"ESP","EDUADULT","BUPPSRY","PC_25_64","A","2021",36.083153,
"ESP","EDUADULT","TRY","PC_25_64","A","2010",31.016668,
"ESP","EDUADULT","TRY","PC_25_64","A","2011",31.91456,
"ESP","EDUADULT","TRY","PC_25_64","A","2012",32.649994,
"ESP","EDUADULT","TRY","PC_25_64","A","2013",33.734821,
"ESP","EDUADULT","TRY","PC_25_64","A","2014",34.678776,
"ESP","EDUADULT","TRY","PC_25_64","A","2015",35.081161,
"ESP","EDUADULT","TRY","PC_25_64","A","2016",35.693489,
"ESP","EDUADULT","TRY","PC_25_64","A","2017",36.351273,
"ESP","EDUADULT","TRY","PC_25_64","A","2018",37.252804,
"ESP","EDUADULT","TRY","PC_25_64","A","2019",38.596992,
"ESP","EDUADULT","TRY","PC_25_64","A","2020",39.68692,
"ESP","EDUADULT","TRY","PC_25_64","A","2021",40.703045,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2010",21.856297,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2011",22.12476,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2012",22.005894,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2013",21.719563,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2014",21.93885,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2015",22.352846,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2016",22.580437,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2017",22.723196,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2018",22.863016,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2019",22.717112,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2020",23.178282,
"ESP","EDUADULT","UPPSRY","PC_25_64","A","2021",23.213802,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2010",13.727367,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2011",12.964911,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2012",12.497745,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2013",11.829718,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2014",18.445162,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2015",18.024088,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2016",17.272491,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2017",17.003588,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2018",16.712725,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2019",16.366867,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2020",16.099548,
"SWE","EDUADULT","BUPPSRY","PC_25_64","A","2021",15.142161,
"SWE","EDUADULT","TRY","PC_25_64","A","2010",33.868935,
"SWE","EDUADULT","TRY","PC_25_64","A","2011",35.174355,
"SWE","EDUADULT","TRY","PC_25_64","A","2012",35.698952,
"SWE","EDUADULT","TRY","PC_25_64","A","2013",37.034386,
"SWE","EDUADULT","TRY","PC_25_64","A","2014",38.700306,
"SWE","EDUADULT","TRY","PC_25_64","A","2015",39.786552,
"SWE","EDUADULT","TRY","PC_25_64","A","2016",41.139179,
"SWE","EDUADULT","TRY","PC_25_64","A","2017",41.936691,
"SWE","EDUADULT","TRY","PC_25_64","A","2018",43.247318,
"SWE","EDUADULT","TRY","PC_25_64","A","2019",43.970543,
"SWE","EDUADULT","TRY","PC_25_64","A","2020",44.608795,
"SWE","EDUADULT","TRY","PC_25_64","A","2021",46.648315,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2010",52.403698,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2011",51.860733,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2012",51.803307,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2013",51.135899,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2014",42.85453,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2015",42.189362,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2016",41.588329,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2017",41.059723,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2018",40.039955,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2019",39.662586,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2020",39.291656,
"SWE","EDUADULT","UPPSRY","PC_25_64","A","2021",38.209526,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2010",14.966761,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2011",15.176706,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2012",14.334973,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2013",13.589899,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2014",12.776213,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2015",12.704829,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2016",12.564119,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.191644,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2018",11.598805,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2019",10.993076,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2020",10.719828,
"CHE","EDUADULT","BUPPSRY","PC_25_64","A","2021",12.57438,
"CHE","EDUADULT","TRY","PC_25_64","A","2010",33.881504,
"CHE","EDUADULT","TRY","PC_25_64","A","2011",34.000179,
"CHE","EDUADULT","TRY","PC_25_64","A","2012",35.291126,
"CHE","EDUADULT","TRY","PC_25_64","A","2013",37.407192,
"CHE","EDUADULT","TRY","PC_25_64","A","2014",38.428497,
"CHE","EDUADULT","TRY","PC_25_64","A","2015",39.782719,
"CHE","EDUADULT","TRY","PC_25_64","A","2016",41.235474,
"CHE","EDUADULT","TRY","PC_25_64","A","2017",42.594601,
"CHE","EDUADULT","TRY","PC_25_64","A","2018",43.744415,
"CHE","EDUADULT","TRY","PC_25_64","A","2019",44.412537,
"CHE","EDUADULT","TRY","PC_25_64","A","2020",45.277538,
"CHE","EDUADULT","TRY","PC_25_64","A","2021",45.002983,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2010",51.151737,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2011",50.823112,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2012",50.373901,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2013",49.002911,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2014",48.795288,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2015",47.512451,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2016",46.200405,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2017",45.213757,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2018",44.65678,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2019",44.594387,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2020",44.002632,
"CHE","EDUADULT","UPPSRY","PC_25_64","A","2021",42.422638,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2010",68.793961,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2011",67.851822,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2012",66.135818,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2013",65.167839,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2014",64.367012,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2015",63.007553,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2016",61.486542,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2017",60.708405,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2018",59.763054,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2019",58.29987,
"TUR","EDUADULT","BUPPSRY","PC_25_64","A","2021",55.102688,
"TUR","EDUADULT","TRY","PC_25_64","A","2010",13.118464,
"TUR","EDUADULT","TRY","PC_25_64","A","2011",14.034094,
"TUR","EDUADULT","TRY","PC_25_64","A","2012",15.290227,
"TUR","EDUADULT","TRY","PC_25_64","A","2013",15.907355,
"TUR","EDUADULT","TRY","PC_25_64","A","2014",16.693634,
"TUR","EDUADULT","TRY","PC_25_64","A","2015",18.020138,
"TUR","EDUADULT","TRY","PC_25_64","A","2016",19.362528,
"TUR","EDUADULT","TRY","PC_25_64","A","2017",20.013071,
"TUR","EDUADULT","TRY","PC_25_64","A","2018",20.780222,
"TUR","EDUADULT","TRY","PC_25_64","A","2019",21.951159,
"TUR","EDUADULT","TRY","PC_25_64","A","2021",24.452457,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2010",18.087578,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2011",18.114084,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2012",18.573956,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2013",18.924805,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2014",18.939352,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2015",18.972311,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2016",19.15093,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2017",19.278526,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2018",19.456722,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2019",19.74897,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2021",20.444857,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2010",24.937599,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2011",23.167467,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2012",21.91477,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2013",20.849527,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2014",20.83497,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2015",20.38233,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2016",19.253021,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2017",18.831131,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2018",20.707432,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2019",19.939764,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2020",18.349808,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2021",18.294903,
"GBR","EDUADULT","TRY","PC_25_64","A","2010",38.187191,
"GBR","EDUADULT","TRY","PC_25_64","A","2011",39.412373,
"GBR","EDUADULT","TRY","PC_25_64","A","2012",40.977753,
"GBR","EDUADULT","TRY","PC_25_64","A","2013",41.891979,
"GBR","EDUADULT","TRY","PC_25_64","A","2014",42.217449,
"GBR","EDUADULT","TRY","PC_25_64","A","2015",44.197987,
"GBR","EDUADULT","TRY","PC_25_64","A","2016",45.766762,
"GBR","EDUADULT","TRY","PC_25_64","A","2017",45.744305,
"GBR","EDUADULT","TRY","PC_25_64","A","2018",45.781677,
"GBR","EDUADULT","TRY","PC_25_64","A","2019",47.189125,
"GBR","EDUADULT","TRY","PC_25_64","A","2020",49.39045,
"GBR","EDUADULT","TRY","PC_25_64","A","2021",50.145672,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2010",36.87521,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2011",37.420158,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2012",37.107475,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2013",37.258495,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2014",36.947582,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2015",35.419685,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2016",34.980217,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2017",35.424564,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2018",33.510891,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2019",32.871109,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2020",32.259743,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2021",31.559423,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2010",11.030482,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2011",10.741901,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.692155,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2013",10.371985,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2014",10.429553,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2015",10.457861,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2016",9.8527498,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2017",9.3544931,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2018",9.1761637,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2019",9.1898708,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2020",8.2770815,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2021",8.2938099,
"USA","EDUADULT","TRY","PC_25_64","A","2010",41.662415,
"USA","EDUADULT","TRY","PC_25_64","A","2011",42.44838,
"USA","EDUADULT","TRY","PC_25_64","A","2012",43.052437,
"USA","EDUADULT","TRY","PC_25_64","A","2013",43.910252,
"USA","EDUADULT","TRY","PC_25_64","A","2014",44.224617,
"USA","EDUADULT","TRY","PC_25_64","A","2015",44.629398,
"USA","EDUADULT","TRY","PC_25_64","A","2016",45.666355,
"USA","EDUADULT","TRY","PC_25_64","A","2017",46.3568,
"USA","EDUADULT","TRY","PC_25_64","A","2018",47.431145,
"USA","EDUADULT","TRY","PC_25_64","A","2019",48.340187,
"USA","EDUADULT","TRY","PC_25_64","A","2020",50.055275,
"USA","EDUADULT","TRY","PC_25_64","A","2021",50.316986,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2010",47.307102,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2011",46.809719,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2012",46.255409,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2013",45.717762,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2014",45.345833,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2015",44.912739,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2016",44.480896,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2017",44.288704,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2018",43.392693,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2019",42.469944,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2020",41.667641,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2021",41.389202,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2011",56.729549,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2012",54.996342,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2013",53.588863,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2014",52.637005,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2015",51.127499,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2016",48.828545,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2017",48.041367,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2018",46.323441,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2019",45.144974,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2020",42.072502,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2021",41.5784,
"BRA","EDUADULT","TRY","PC_25_64","A","2011",11.614742,
"BRA","EDUADULT","TRY","PC_25_64","A","2012",12.993286,
"BRA","EDUADULT","TRY","PC_25_64","A","2013",13.746482,
"BRA","EDUADULT","TRY","PC_25_64","A","2014",14.321353,
"BRA","EDUADULT","TRY","PC_25_64","A","2015",14.794608,
"BRA","EDUADULT","TRY","PC_25_64","A","2016",16.858622,
"BRA","EDUADULT","TRY","PC_25_64","A","2017",17.146753,
"BRA","EDUADULT","TRY","PC_25_64","A","2018",18.355165,
"BRA","EDUADULT","TRY","PC_25_64","A","2019",18.71954,
"BRA","EDUADULT","TRY","PC_25_64","A","2020",20.057917,
"BRA","EDUADULT","TRY","PC_25_64","A","2021",20.678915,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2011",31.655708,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2012",32.010372,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2013",32.664654,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2014",33.041641,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2015",34.077896,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2016",34.312836,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2017",34.811878,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2018",35.321396,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2019",36.135487,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2020",37.869579,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2021",37.742687,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2011",42.320229,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2013",38.585766,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2015",35.133507,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2017",32.552322,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2020",28.026119,
"CHL","EDUADULT","TRY","PC_25_64","A","2011",17.813892,
"CHL","EDUADULT","TRY","PC_25_64","A","2013",21.089819,
"CHL","EDUADULT","TRY","PC_25_64","A","2015",22.475199,
"CHL","EDUADULT","TRY","PC_25_64","A","2017",25.168179,
"CHL","EDUADULT","TRY","PC_25_64","A","2020",31.439775,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2011",39.865879,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2013",40.324417,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2015",42.391296,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2017",42.279499,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2020",40.534103,
"CHN","EDUADULT","BUPPSRY","PC_25_64","A","2010",75.53817,
"CHN","EDUADULT","BUPPSRY","PC_25_64","A","2020",63.374126,
"CHN","EDUADULT","TRY","PC_25_64","A","2010",9.6811743,
"CHN","EDUADULT","TRY","PC_25_64","A","2020",18.535316,
"CHN","EDUADULT","UPPSRY","PC_25_64","A","2010",14.780653,
"CHN","EDUADULT","UPPSRY","PC_25_64","A","2020",18.090559,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2014",48.033009,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2015",49.589104,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2016",47.523586,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2017",46.221489,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2018",44.813713,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2019",43.28978,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2020",41.220875,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2021",39.789829,
"COL","EDUADULT","TRY","PC_25_64","A","2014",22.356598,
"COL","EDUADULT","TRY","PC_25_64","A","2015",21.562889,
"COL","EDUADULT","TRY","PC_25_64","A","2016",22.247128,
"COL","EDUADULT","TRY","PC_25_64","A","2017",22.491623,
"COL","EDUADULT","TRY","PC_25_64","A","2018",23.391361,
"COL","EDUADULT","TRY","PC_25_64","A","2019",23.819326,
"COL","EDUADULT","TRY","PC_25_64","A","2020",24.594643,
"COL","EDUADULT","TRY","PC_25_64","A","2021",25.207756,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2014",29.610394,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2015",28.848007,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2016",30.229284,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2017",31.28689,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2018",31.794924,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2019",32.890892,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2020",34.184483,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2021",35.002415,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2010",10.864561,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2011",10.989735,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.076135,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2013",9.4806528,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2014",11.895004,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2015",11.442164,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2016",11.10444,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2017",11.317183,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2018",10.810427,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2019",9.9434958,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2020",9.3462172,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2021",10.475689,
"EST","EDUADULT","TRY","PC_25_64","A","2010",35.423084,
"EST","EDUADULT","TRY","PC_25_64","A","2011",36.889767,
"EST","EDUADULT","TRY","PC_25_64","A","2012",37.605877,
"EST","EDUADULT","TRY","PC_25_64","A","2013",37.345535,
"EST","EDUADULT","TRY","PC_25_64","A","2014",37.499954,
"EST","EDUADULT","TRY","PC_25_64","A","2015",38.030697,
"EST","EDUADULT","TRY","PC_25_64","A","2016",38.756851,
"EST","EDUADULT","TRY","PC_25_64","A","2017",39.663879,
"EST","EDUADULT","TRY","PC_25_64","A","2018",41.130722,
"EST","EDUADULT","TRY","PC_25_64","A","2019",41.368298,
"EST","EDUADULT","TRY","PC_25_64","A","2020",42.209454,
"EST","EDUADULT","TRY","PC_25_64","A","2021",41.226608,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2010",53.712353,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2011",52.120499,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2012",52.317989,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2013",53.173813,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2014",50.605042,
